RecordId,Name,PhdEntityType,TagNo,Active,Description,ParentTag,ClassTag,TagUnits,Tolerance,ToleranceType,Collection,DemandCalculation,ManualInput,PutDownload,DataStore,RangeChkDisable,DataEdit,ArchiveResample,EPKSExceptionTag,FileStream,SourceTag,SourceTagUnits,ScanFrequency,SourceDeadband,HighExtreme,LowExtreme,Quantum,HighHighLimit,HighLimit,LowLimit,LowLowLimit,HighHighEnable,HighEnable,LowEnable,LowLowEnable,SmoothingConstant,CompressionToleranceFactor,MinimumCompressionTolerance,GrossErrorSigmaLimit,GrossErrorSamples,NoiseGateLevel,PercentRecordFill,SpecQueueSize,ExtrapolationDamping,ResampleMethod,SourceTagIndexA,SourceTagIndexB,SourceTagIndexC,SourceTagIndexD,InterpolationMethod,UserDefined1,UserDefined2,ScanTimeStampUnit,TimeStamp,ExtendedSourceTag,Asset,Item,Function,RuleName,SynchronizationEnable,DigitalEnumEnable,DigitalEnumeration,MachineName,CollectorName,SourceSystem,SourceTagType,SourceTagAttribute,SourceName,CompressionSetting,VirtualTagCalculation
67,7542FIC003.PIDA.SP,T,67,TRUE,Råstoff inn til inndamper,EXP_PARENT,FALSE,Kg/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,2500,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7542FIC003.PIDA.SP,75-42,/Assets/T-plant/75-42/7542FIC003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7542FIC003.PIDA.SP,-1,
68,7542FIC003.DACA.PV,T,68,TRUE,Råstoff inn til inndamper,EXP_PARENT,FALSE,Kg/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,2500,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7542FIC003.DACA.PV,75-42,/Assets/T-plant/75-42/7542FIC003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7542FIC003.DACA.PV,-1,
69,7542FQ003.TOTALIZER.PV,T,69,TRUE,Råstoff mengde,EXP_PARENT,FALSE,Kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7542FQ003.TOTALIZER.PV,75-42,/Assets/T-plant/75-42/7542FQ003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7542FQ003.TOTALIZER.PV,-1,
70,7542FQI003.TOTALIZER.PV,T,70,TRUE,Råstoff mengde,EXP_PARENT,FALSE,Kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7542FQI003.TOTALIZER.PV,75-42,/Assets/T-plant/75-42/7542FQI003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7542FQI003.TOTALIZER.PV,-1,
71,7542PI017.DACA.PV,T,71,TRUE,Trykk matepumpe 42P001,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7542PI017.DACA.PV,75-42,/Assets/T-plant/75-42/7542PI017,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7542PI017.DACA.PV,-1,
72,7542TI004.DACA.PV,T,72,TRUE,Temperatur etter matepumpe råstoff,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,120,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7542TI004.DACA.PV,75-42,/Assets/T-plant/75-42/7542TI004,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7542TI004.DACA.PV,-1,
73,7542TI008.DACA.PV,T,73,TRUE,Temperatur råstoff etter v.v.,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7542TI008.DACA.PV,75-42,/Assets/T-plant/75-42/7542TI008,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7542TI008.DACA.PV,-1,
74,7548FI011.DACA.PV,T,74,TRUE,Mendge damp ut av inndamper 2,EXP_PARENT,FALSE,Kg/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,1800,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548FI011.DACA.PV,75-48,/Assets/T-plant/75-48/7548FI011,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548FI011.DACA.PV,-1,
75,7548FIC001.PIDA.OP,T,75,TRUE,Mengde damp ut av inndamper,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548FIC001.PIDA.OP,75-48,/Assets/T-plant/75-48/7548FIC001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548FIC001.PIDA.OP,-1,
76,7548FIC001.PIDA.SP,T,76,TRUE,Mengde damp ut av inndamper,EXP_PARENT,FALSE,Kg/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548FIC001.PIDA.SP,75-48,/Assets/T-plant/75-48/7548FIC001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548FIC001.PIDA.SP,-1,
77,7548FIC001.DACA.PV,T,77,TRUE,Mengde damp ut av inndamper,EXP_PARENT,FALSE,Kg/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548FIC001.DACA.PV,75-48,/Assets/T-plant/75-48/7548FIC001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548FIC001.DACA.PV,-1,
78,7548FIC016.PIDA.OP,T,78,TRUE,Mengde avtrekk thonyl,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548FIC016.PIDA.OP,75-48,/Assets/T-plant/75-48/7548FIC016,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548FIC016.PIDA.OP,-1,
79,7548FIC016.PIDA.SP,T,79,TRUE,Mengde avtrekk thonyl,EXP_PARENT,FALSE,m3/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,1500,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548FIC016.PIDA.SP,75-48,/Assets/T-plant/75-48/7548FIC016,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548FIC016.PIDA.SP,-1,
80,7548FIC016.DACA.PV,T,80,TRUE,Mengde avtrekk thonyl,EXP_PARENT,FALSE,m3/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,1500,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548FIC016.DACA.PV,75-48,/Assets/T-plant/75-48/7548FIC016,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548FIC016.DACA.PV,-1,
81,7548PI010.DACA.PV,T,81,TRUE,Trykk før vifte damputvinning,EXP_PARENT,FALSE,mBar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,20,-80,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548PI010.DACA.PV,75-48,/Assets/T-plant/75-48/7548PI010,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548PI010.DACA.PV,-1,
82,7548TE016.DACA.PV,T,82,TRUE,Temperatur før kondensat kjøler,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548TE016.DACA.PV,75-48,/Assets/T-plant/75-48/7548TE016,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548TE016.DACA.PV,-1,
83,7548TI009.DACA.PV,T,83,TRUE,Temperatur etter v.v. etter inndamper,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7548TI009.DACA.PV,75-48,/Assets/T-plant/75-48/7548TI009,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7548TI009.DACA.PV,-1,
84,7549EI008.DACA.PV,T,84,TRUE,Strømtrekk begerverk ekstruder 7549NMO008,EXP_PARENT,FALSE,A,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,5,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549EI008.DACA.PV,75-49,/Assets/T-plant/75-49/7549EI008,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549EI008.DACA.PV,-1,
85,7549EI104.DACA.PV,T,85,TRUE,Amper måling,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549EI104.DACA.PV,75-49,/Assets/T-plant/75-49/7549EI104,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549EI104.DACA.PV,-1,
86,7549EI302.DACA.PV,T,86,TRUE,Amper måling,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549EI302.DACA.PV,75-49,/Assets/T-plant/75-49/7549EI302,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549EI302.DACA.PV,-1,
87,7549HCV030.AUTOMANA.OP,T,87,TRUE,Kontrollventil for produkt tilbake til produksjon eller big bag,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549HCV030.AUTOMANA.OP,75-49,/Assets/T-plant/75-49/7549HCV030,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549HCV030.AUTOMANA.OP,-1,
88,7549HCV124.AUTOMANA.OP,T,88,TRUE,Pådrag ventil varm luft til fluid bed,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549HCV124.AUTOMANA.OP,75-49,/Assets/T-plant/75-49/7549HCV124,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549HCV124.AUTOMANA.OP,-1,
89,7549HCV125.AUTOMANA.OP,T,89,TRUE,Pådrag ventil kald luft til fluid bed,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549HCV125.AUTOMANA.OP,75-49,/Assets/T-plant/75-49/7549HCV125,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549HCV125.AUTOMANA.OP,-1,
90,7549LI032.DACA.PV,T,90,TRUE,Avstandsmåler flakervals syd (LT område 0-7),EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549LI032.DACA.PV,75-49,/Assets/T-plant/75-49/7549LI032,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549LI032.DACA.PV,-1,
91,7549LI033.DACA.PV,T,91,TRUE,Avstandsmåler flakervals nord(LT område 0-7),EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549LI033.DACA.PV,75-49,/Assets/T-plant/75-49/7549LI033,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549LI033.DACA.PV,-1,
92,7549LI104.DACA.PV,T,92,TRUE,Måleradar silo over slusemater,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549LI104.DACA.PV,75-49,/Assets/T-plant/75-49/7549LI104,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549LI104.DACA.PV,-1,
93,7549PT200.DACA.PV,T,93,TRUE,Trykk under fluoriseringsplate ut fra fluid bed,EXP_PARENT,FALSE,mBar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,50,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549PT200.DACA.PV,75-49,/Assets/T-plant/75-49/7549PT200,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549PT200.DACA.PV,-1,
94,7549PT201.DACA.PV,T,94,TRUE,Trykk etter filterluft inn til fluid bed,EXP_PARENT,FALSE,mBar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,200,-200,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549PT201.DACA.PV,75-49,/Assets/T-plant/75-49/7549PT201,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549PT201.DACA.PV,-1,
95,7549SC147.AUTOMANA.OP,T,95,TRUE,Pådrag skrue tilsetning big bag,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549SC147.AUTOMANA.OP,75-49,/Assets/T-plant/75-49/7549SC147,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549SC147.AUTOMANA.OP,-1,
96,7549WI121.DACA.PV,T,96,TRUE,Storsekk støvavtrekk,EXP_PARENT,FALSE,Kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,800,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549WI121.DACA.PV,75-49,/Assets/T-plant/75-49/7549WI121,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549WI121.DACA.PV,-1,
97,7549WI122.DACA.PV,T,97,TRUE,Storsekk ventilex filter,EXP_PARENT,FALSE,Kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,800,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549WI122.DACA.PV,75-49,/Assets/T-plant/75-49/7549WI122,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549WI122.DACA.PV,-1,
98,7549WI123.DACA.PV,T,98,TRUE,Storsekk etter fluid bedd,EXP_PARENT,FALSE,Kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,800,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549WI123.DACA.PV,75-49,/Assets/T-plant/75-49/7549WI123,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549WI123.DACA.PV,-1,
99,7549WI151.DACA.PV,T,99,TRUE,Vekt opphoping fluid bed,EXP_PARENT,FALSE,Kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549WI151.DACA.PV,75-49,/Assets/T-plant/75-49/7549WI151,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549WI151.DACA.PV,-1,
100,7549XI104.DACA.PV,T,100,TRUE,Moment måling,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549XI104.DACA.PV,75-49,/Assets/T-plant/75-49/7549XI104,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549XI104.DACA.PV,-1,
101,7549XI302.DACA.PV,T,101,TRUE,Moment måling,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549XI302.DACA.PV,75-49,/Assets/T-plant/75-49/7549XI302,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549XI302.DACA.PV,-1,
102,7550EI001.DACA.PV,T,102,TRUE,Amper måling,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,210,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7550EI001.DACA.PV,75-50,/Assets/T-plant/75-50/7550EI001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7550EI001.DACA.PV,-1,
103,7550PT021.DACA.PV,T,103,TRUE,Trykk blåsing inndamper,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7550PT021.DACA.PV,75-50,/Assets/T-plant/75-50/7550PT021,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7550PT021.DACA.PV,-1,
104,7550SC001_SP.AUTOMANA.OP,T,104,TRUE,Pådrag/ hastighet,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7550SC001_SP.AUTOMANA.OP,75-50,/Assets/T-plant/75-50/7550SC001_SP,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7550SC001_SP.AUTOMANA.OP,-1,
105,7550TI005.DACA.PV,T,105,TRUE,Temperatur øvre del inndamper,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,170,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7550TI005.DACA.PV,75-50,/Assets/T-plant/75-50/7550TI005,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7550TI005.DACA.PV,-1,
106,7550TI006.DACA.PV,T,106,TRUE,Temperatur nest øvre del inndamper,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,170,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7550TI006.DACA.PV,75-50,/Assets/T-plant/75-50/7550TI006,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7550TI006.DACA.PV,-1,
107,7550TI007.DACA.PV,T,107,TRUE,Temperatur nest nedre del inndamper,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,170,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7550TI007.DACA.PV,75-50,/Assets/T-plant/75-50/7550TI007,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7550TI007.DACA.PV,-1,
108,7550TI008.DACA.PV,T,108,TRUE,Temperatur nedre del inndamper,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,170,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7550TI008.DACA.PV,75-50,/Assets/T-plant/75-50/7550TI008,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7550TI008.DACA.PV,-1,
109,7550XI001.DACA.PV,T,109,TRUE,Moment måling,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7550XI001.DACA.PV,75-50,/Assets/T-plant/75-50/7550XI001,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7550XI001.DACA.PV,-1,
110,7551EI002.DACA.PV,T,110,TRUE,Strømmåling vinkel begerverk,EXP_PARENT,FALSE,A,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,5,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551EI002.DACA.PV,75-51,/Assets/T-plant/75-51/7551EI002,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551EI002.DACA.PV,-1,
111,7551PIC011.PIDA.OP,T,111,TRUE,Trykk 1 bed inndamper,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC011.PIDA.OP,75-51,/Assets/T-plant/75-51/7551PIC011,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC011.PIDA.OP,-1,
112,7551PIC011.PIDA.SP,T,112,TRUE,Trykk 1 bed inndamper,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC011.PIDA.SP,75-51,/Assets/T-plant/75-51/7551PIC011,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC011.PIDA.SP,-1,
113,7551PIC011.DACA.PV,T,113,TRUE,Trykk 1 bed inndamper,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC011.DACA.PV,75-51,/Assets/T-plant/75-51/7551PIC011,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC011.DACA.PV,-1,
114,7551PIC012.PIDA.OP,T,114,TRUE,Trykk 2 bed inndamper,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC012.PIDA.OP,75-51,/Assets/T-plant/75-51/7551PIC012,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC012.PIDA.OP,-1,
115,7551PIC012.PIDA.SP,T,115,TRUE,Trykk 2 bed inndamper,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC012.PIDA.SP,75-51,/Assets/T-plant/75-51/7551PIC012,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC012.PIDA.SP,-1,
116,7551PIC012.DACA.PV,T,116,TRUE,Trykk 2 bed inndamper,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC012.DACA.PV,75-51,/Assets/T-plant/75-51/7551PIC012,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC012.DACA.PV,-1,
117,7551PIC013.PIDA.OP,T,117,TRUE,Trykk 3 bed inndamper,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC013.PIDA.OP,75-51,/Assets/T-plant/75-51/7551PIC013,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC013.PIDA.OP,-1,
118,7551PIC013.PIDA.SP,T,118,TRUE,Trykk 3 bed inndamper,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC013.PIDA.SP,75-51,/Assets/T-plant/75-51/7551PIC013,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC013.PIDA.SP,-1,
119,7551PIC013.DACA.PV,T,119,TRUE,Trykk 3 bed inndamper,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC013.DACA.PV,75-51,/Assets/T-plant/75-51/7551PIC013,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC013.DACA.PV,-1,
120,7551PIC014.PIDA.OP,T,120,TRUE,Trykk 4 bed inndamper,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC014.PIDA.OP,75-51,/Assets/T-plant/75-51/7551PIC014,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC014.PIDA.OP,-1,
121,7551PIC014.PIDA.SP,T,121,TRUE,Trykk 4 bed inndamper,EXP_PARENT,FALSE,Bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7551PIC014.PIDA.SP,75-51,/Assets/T-plant/75-51/7551PIC014,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7551PIC014.PIDA.SP,-1,
